"","word","freq"
"reopened","reopened",8
"repercussions","repercussions",8
"repetition","repetition",8
"reread","reread",8
"resemble","resemble",8
"respectable","respectable",8
"restructuring","restructuring",8
"reunited","reunited",8
"reuse","reuse",8
"revered","revered",8
"reversal","reversal",8
"rhymes","rhymes",8
"riches","riches",8
"rig","rig",8
"righthander","righthander",8
"rinse","rinse",8
"rita","rita",8
"ritz","ritz",8
"rondo","rondo",8
"rookies","rookies",8
"ropes","ropes",8
"rts","rts",8
"rumours","rumours",8
"runnerup","runnerup",8
"rustic","rustic",8
"sacked","sacked",8
"safest","safest",8
"sandler","sandler",8
"sap","sap",8
"scanned","scanned",8
"scar","scar",8
"schultz","schultz",8
"scratches","scratches",8
"screenings","screenings",8
"scrolling","scrolling",8
"scum","scum",8
"seamless","seamless",8
"sebastian","sebastian",8
"sectors","sectors",8
"seeding","seeding",8
"seizures","seizures",8
"sensibility","sensibility",8
"sequences","sequences",8
"sermon","sermon",8
"setback","setback",8
"settlements","settlements",8
"severed","severed",8
"severity","severity",8
"shady","shady",8
"shaq","shaq",8
"shaving","shaving",8
"sherlock","sherlock",8
"sherrod","sherrod",8
"shuffle","shuffle",8
"sideline","sideline",8
"silky","silky",8
"simplicity","simplicity",8
"sinatra","sinatra",8
"sincere","sincere",8
"sincerely","sincerely",8
"sinks","sinks",8
"sitcom","sitcom",8
"sixty","sixty",8
"slender","slender",8
"slips","slips",8
"smokers","smokers",8
"smoothies","smoothies",8
"sneiderman","sneiderman",8
"softly","softly",8
"solved","solved",8
"sophie","sophie",8
"sorrow","sorrow",8
"spaced","spaced",8
"spanning","spanning",8
"specialized","specialized",8
"specialties","specialties",8
"speechless","speechless",8
"spirited","spirited",8
"spotify","spotify",8
"sprayed","sprayed",8
"spreads","spreads",8
"sprints","sprints",8
"stabbing","stabbing",8
"staffing","staffing",8
"stalemate","stalemate",8
"startled","startled",8
"stat","stat",8
"statutory","statutory",8
"steamed","steamed",8
"stimulate","stimulate",8
"stirred","stirred",8
"stitched","stitched",8
"storefront","storefront",8
"strangest","strangest",8
"subcommittee","subcommittee",8
"subjected","subjected",8
"subtly","subtly",8
"succeeding","succeeding",8
"succession","succession",8
"sudan","sudan",8
"sufficiently","sufficiently",8
"suites","suites",8
"sunk","sunk",8
"suntimes","suntimes",8
"superficial","superficial",8
"superstar","superstar",8
"supplement","supplement",8
"supplier","supplier",8
"surfing","surfing",8
"surrendered","surrendered",8
"suspensions","suspensions",8
"sustainability","sustainability",8
"sweetest","sweetest",8
"swirl","swirl",8
"swirling","swirling",8
"sympathetic","sympathetic",8
"symposium","symposium",8
"syracuse","syracuse",8
"system's","system's",8
"tailored","tailored",8
"tally","tally",8
"tangible","tangible",8
"taping","taping",8
"tba","tba",8
"teame28099s","teame28099s",8
"technological","technological",8
"tees","tees",8
"tempe","tempe",8
"temper","temper",8
"tenant","tenant",8
"terminology","terminology",8
"terri","terri",8
"texans","texans",8
"theoretically","theoretically",8
"thnx","thnx",8
"thornton","thornton",8
"threshold","threshold",8
"thurs","thurs",8
"tilt","tilt",8
"timothy","timothy",8
"tina","tina",8
"tix","tix",8
"tolls","tolls",8
"totalitarian","totalitarian",8
"toughness","toughness",8
"tracked","tracked",8
"transform","transform",8
"triangle","triangle",8
"triggers","triggers",8
"triumphs","triumphs",8
"trusted","trusted",8
"truths","truths",8
"tweeps","tweeps",8
"twenties","twenties",8
"twoday","twoday",8
"twohour","twohour",8
"twoout","twoout",8
"uncommon","uncommon",8
"undefeated","undefeated",8
"underrated","underrated",8
"understandable","understandable",8
"understatement","understatement",8
"underwent","underwent",8
"unfinished","unfinished",8
"unfold","unfold",8
"unhappiness","unhappiness",8
"unidentified","unidentified",8
"unlv","unlv",8
"unstoppable","unstoppable",8
"unsuccessfully","unsuccessfully",8
"unwilling","unwilling",8
"upbringing","upbringing",8
"upgrades","upgrades",8
"uploaded","uploaded",8
"urges","urges",8
"url","url",8
"vacations","vacations",8
"vanished","vanished",8
"vantage","vantage",8
"vegetarians","vegetarians",8
"veins","veins",8
"ventures","ventures",8
"verified","verified",8
"vets","vets",8
"viewpoint","viewpoint",8
"vigorously","vigorously",8
"visibly","visibly",8
"vista","vista",8
"vogel","vogel",8
"voila","voila",8
"volatile","volatile",8
"voluntarily","voluntarily",8
"voluntary","voluntary",8
"volunteering","volunteering",8
"vomiting","vomiting",8
"voodoo","voodoo",8
"waged","waged",8
"waivers","waivers",8
"walgreens","walgreens",8
"watchdog","watchdog",8
"waterloo","waterloo",8
"weaving","weaving",8
"weddings","weddings",8
"weekday","weekday",8
"weighin","weighin",8
"weirdness","weirdness",8
"wentzville","wentzville",8
"westfield","westfield",8
"wetlands","wetlands",8
"whispered","whispered",8
"whitman","whitman",8
"who'd","who'd",8
"wichita","wichita",8
"wife's","wife's",8
"wilkinson","wilkinson",8
"wiping","wiping",8
"withstand","withstand",8
"wolfgang","wolfgang",8
"wonderland","wonderland",8
"woodson","woodson",8
"woot","woot",8
"worms","worms",8
"wrapper","wrapper",8
"wreckage","wreckage",8
"wrestler","wrestler",8
"wrists","wrists",8
"writings","writings",8
"yearning","yearning",8
"yearround","yearround",8
"yee","yee",8
"yemeni","yemeni",8
"yielded","yielded",8
"yolo","yolo",8
"yorkers","yorkers",8
"yost","yost",8
"zac","zac",8
"zen","zen",8
"'cause","'cause",7
"'hey","'hey",7
"'no","'no",7
"'what","'what",7
"1015","1015",7
"1215","1215",7
"127","127",7
"131","131",7
"137","137",7
"138","138",7
"143","143",7
"149","149",7
"173","173",7
"1900","1900",7
"1906","1906",7
"1912","1912",7
"1923","1923",7
"1941","1941",7
"1943","1943",7
"1947","1947",7
"1955","1955",7
"23yearold","23yearold",7
"31yearold","31yearold",7
"411","411",7
"42yearold","42yearold",7
"4am","4am",7
"510","510",7
"511","511",7
"525","525",7
"60000","60000",7
"625","625",7
"80's","80's",7
"812","812",7
"9000","9000",7
"abbott","abbott",7
"abruptly","abruptly",7
"abusing","abusing",7
"acceleration","acceleration",7
"accessibility","accessibility",7
"accessory","accessory",7
"acclaim","acclaim",7
"accord","accord",7
"aches","aches",7
"acquaintance","acquaintance",7
"acreage","acreage",7
"adhesive","adhesive",7
"admiral","admiral",7
"advances","advances",7
"advertised","advertised",7
"advisers","advisers",7
"afc","afc",7
"affidavit","affidavit",7
"affinity","affinity",7
"affirmed","affirmed",7
"afloat","afloat",7
"afternoons","afternoons",7
"airfare","airfare",7
"alberta","alberta",7
"alerts","alerts",7
"alexis","alexis",7
"alluring","alluring",7
"altman","altman",7
"americas","americas",7
"ample","ample",7
"amused","amused",7
"anc","anc",7
"annie","annie",7
"annoy","annoy",7
"anthony's","anthony's",7
"antisemitic","antisemitic",7
"apologized","apologized",7
"appetite","appetite",7
"approx","approx",7
"apricot","apricot",7
"aquarium","aquarium",7
"arbitrary","arbitrary",7
"arcade","arcade",7
"armor","armor",7
"artist's","artist's",7
"asbury","asbury",7
"assaults","assaults",7
"assorted","assorted",7
"astonishingly","astonishingly",7
"astounding","astounding",7
"astros","astros",7
"attain","attain",7
"attends","attends",7
"attest","attest",7
"attracting","attracting",7
"auxiliary","auxiliary",7
"avoids","avoids",7
"awakening","awakening",7
"awry","awry",7
"bachmann","bachmann",7
"badass","badass",7
"bagel","bagel",7
"balked","balked",7
"ballad","ballad",7
"baptism","baptism",7
"barney","barney",7
"basing","basing",7
"bazaar","bazaar",7
"beatings","beatings",7
"beginner","beginner",7
"behold","behold",7
"believable","believable",7
"benny","benny",7
"berea","berea",7
"berman","berman",7
"bestfriend","bestfriend",7
"betrayed","betrayed",7
"betting","betting",7
"bicycles","bicycles",7
"bigleague","bigleague",7
"billed","billed",7
"biological","biological",7
"birch","birch",7
"birdie","birdie",7
"birthplace","birthplace",7
"bitterness","bitterness",7
"blackmon","blackmon",7
"blaze","blaze",7
"blazer","blazer",7
"blazers'","blazers'",7
"blinds","blinds",7
"blocker","blocker",7
"blueprint","blueprint",7
"blur","blur",7
"board's","board's",7
"bobcats","bobcats",7
"bombers","bombers",7
"bonnie","bonnie",7
"boosted","boosted",7
"bootcamp","bootcamp",7
"bounds","bounds",7
"boyz","boyz",7
"bracelet","bracelet",7
"bradford","bradford",7
"bragging","bragging",7
"bravery","bravery",7
"breeding","breeding",7
"breeds","breeds",7
"bridal","bridal",7
"briefed","briefed",7
"brighton","brighton",7
"britney","britney",7
"brittany","brittany",7
"brokers","brokers",7
"broncos'","broncos'",7
"brut","brut",7
"budding","budding",7
"builder","builder",7
"builtin","builtin",7
"bulb","bulb",7
"bulging","bulging",7
"bullies","bullies",7
"burritos","burritos",7
"bursts","bursts",7
"busiest","busiest",7
"businessmen","businessmen",7
"butternut","butternut",7
"buttery","buttery",7
"c293it","c293it",7
"c2ab","c2ab",7
"c3b8the","c3b8the",7
"cabaret","cabaret",7
"cahill","cahill",7
"cajun","cajun",7
"calgary","calgary",7
"calipari","calipari",7
"caller","caller",7
"calming","calming",7
"cannabis","cannabis",7
"captivated","captivated",7
"captures","captures",7
"cardio","cardio",7
"catchy","catchy",7
"catholicism","catholicism",7
"ceased","ceased",7
"celebrates","celebrates",7
"cellular","cellular",7
"centerpiece","centerpiece",7
"chanting","chanting",7
"chardonnay","chardonnay",7
"chatted","chatted",7
"chen's","chen's",7
"cheryl","cheryl",7
"chico","chico",7
"chillin","chillin",7
"chinatown","chinatown",7
"chivas","chivas",7
"choking","choking",7
"chongqing","chongqing",7
"choo","choo",7
"chrome","chrome",7
"chuckle","chuckle",7
"cia","cia",7
"circulated","circulated",7
"cite","cite",7
"civilized","civilized",7
"clarke","clarke",7
"claw","claw",7
"clearance","clearance",7
"clears","clears",7
"climbs","climbs",7
"clothed","clothed",7
"clowns","clowns",7
"clutch","clutch",7
"cocky","cocky",7
"coco","coco",7
"coin","coin",7
"colder","colder",7
"collaborate","collaborate",7
"collapsing","collapsing",7
"columns","columns",7
"comin","comin",7
"commands","commands",7
"commons","commons",7
"communicating","communicating",7
"commuters","commuters",7
"comparisons","comparisons",7
"competent","competent",7
"complementary","complementary",7
"complexion","complexion",7
"complimented","complimented",7
"composers","composers",7
"concentrated","concentrated",7
"concluding","concluding",7
"condoms","condoms",7
"confessed","confessed",7
"confessions","confessions",7
"confront","confront",7
"conquer","conquer",7
"consciously","consciously",7
"considerations","considerations",7
"constructing","constructing",7
"constructive","constructive",7
"consult","consult",7
"contention","contention",7
"continent","continent",7
"contraception","contraception",7
"contradiction","contradiction",7
"conveniently","conveniently",7
"cooperating","cooperating",7
"coowner","coowner",7
"copied","copied",7
"cord","cord",7
"corinthians","corinthians",7
"cork","cork",7
"corned","corned",7
"coroner's","coroner's",7
"corrugated","corrugated",7
"couldnt","couldnt",7
"counters","counters",7
"countryside","countryside",7
"couture","couture",7
"crept","crept",7
"crimson","crimson",7
"crossover","crossover",7
"crushing","crushing",7
"crystals","crystals",7
"cuff","cuff",7
"cured","cured",7
"curved","curved",7
"cycles","cycles",7
"cynthia","cynthia",7
"dangerously","dangerously",7
"daniels","daniels",7
"dante","dante",7
"dared","dared",7
"decadent","decadent",7
"decidedly","decidedly",7
"decisive","decisive",7
"declaring","declaring",7
"declines","declines",7
"decree","decree",7
"defaults","defaults",7
"defeating","defeating",7
"defeats","defeats",7
"defensively","defensively",7
"definitive","definitive",7
"deflect","deflect",7
"deliberations","deliberations",7
"dementia","dementia",7
"density","density",7
"denver's","denver's",7
"denying","denying",7
"depiction","depiction",7
"depot","depot",7
"descended","descended",7
"descent","descent",7
"desperation","desperation",7
"despise","despise",7
"detailing","detailing",7
"determines","determines",7
"developmental","developmental",7
"dictate","dictate",7
"diehard","diehard",7
"digress","digress",7
"dilemma","dilemma",7
"dime","dime",7
"dimensions","dimensions",7
"diplomatic","diplomatic",7
"disagreed","disagreed",7
"discretion","discretion",7
"discretionary","discretionary",7
"disposable","disposable",7
"dissolve","dissolve",7
"distances","distances",7
"distract","distract",7
"divisions","divisions",7
"dixie","dixie",7
"diy","diy",7
"dmv","dmv",7
"doable","doable",7
"docs","docs",7
"dog's","dog's",7
"dolly","dolly",7
"domination","domination",7
"donkey","donkey",7
"doughnuts","doughnuts",7
"downe2809d","downe2809d",7
"downhill","downhill",7
"downloading","downloading",7
"dragging","dragging",7
"draught","draught",7
"dredge","dredge",7
"drifts","drifts",7
"dropout","dropout",7
"dubious","dubious",7
"duet","duet",7
"dugout","dugout",7
"dunno","dunno",7
"durham","durham",7
"dvr","dvr",7
"dysfunctional","dysfunctional",7
"e2809call","e2809call",7
"e2809cdone28099t","e2809cdone28099t",7
"e2809chey","e2809chey",7
"e2809cis","e2809cis",7
"e2809cthese","e2809cthese",7
"e2809cyeah","e2809cyeah",7
"e29da4","e29da4",7
"earthly","earthly",7
"earthquakes","earthquakes",7
"eclectic","eclectic",7
"eco","eco",7
"efbfbd","efbfbd",7
"elders","elders",7
"eldest","eldest",7
"elicited","elicited",7
"eliza","eliza",7
"elliot","elliot",7
"emanuel","emanuel",7
"empowered","empowered",7
"enabling","enabling",7
"enacted","enacted",7
"encampment","encampment",7
"endowment","endowment",7
"enforced","enforced",7
"enhancing","enhancing",7
"enrich","enrich",7
"enriched","enriched",7
"enroll","enroll",7
"ensuing","ensuing",7
"ensures","ensures",7
"entitlement","entitlement",7
"entrusted","entrusted",7
"envious","envious",7
"epidemic","epidemic",7
"equip","equip",7
"erie","erie",7
"escapes","escapes",7
"estates","estates",7
"estimation","estimation",7
"europe's","europe's",7
"evangelical","evangelical",7
"evicted","evicted",7
"evidenced","evidenced",7
"evoke","evoke",7
"evolves","evolves",7
"exhaustion","exhaustion",7
"expands","expands",7
"exploit","exploit",7
"export","export",7
"factored","factored",7
"faint","faint",7
"fairies","fairies",7
"falsely","falsely",7
"familiarity","familiarity",7
"familyfriendly","familyfriendly",7
"famously","famously",7
"fandom","fandom",7
"farmhouse","farmhouse",7
"farming","farming",7
"fatherinlaw","fatherinlaw",7
"faulty","faulty",7
"fdic","fdic",7
"ferris","ferris",7
"fiend","fiend",7
"filmmaking","filmmaking",7
"finland","finland",7
"finn","finn",7
"firstquarter","firstquarter",7
"firstteam","firstteam",7
"firsttime","firsttime",7
"fishermen","fishermen",7
"fixtures","fixtures",7
"flagged","flagged",7
"flake","flake",7
"flashbacks","flashbacks",7
"flats","flats",7
"flavorful","flavorful",7
"flawed","flawed",7
"fleece","fleece",7
"fleeing","fleeing",7
"flickr","flickr",7
"flirt","flirt",7
"floated","floated",7
"flora","flora",7
"floured","floured",7
"folders","folders",7
"foley","foley",7
"fonda","fonda",7
"fondly","fondly",7
"foolish","foolish",7
"footing","footing",7
"fossil","fossil",7
"fouls","fouls",7
"foursquare","foursquare",7
"fremont","fremont",7
"frequency","frequency",7
"freshness","freshness",7
"frolicking","frolicking",7
"fumbled","fumbled",7
"furnished","furnished",7
"gallagher","gallagher",7
"generale28099s","generale28099s",7
"genetically","genetically",7
"genetics","genetics",7
"geography","geography",7
"geraldine","geraldine",7
"gerry","gerry",7
"ghana","ghana",7
"gil","gil",7
"girle28099s","girle28099s",7
"gliding","gliding",7
"glittering","glittering",7
"glossy","glossy",7
"goalkeeper","goalkeeper",7
"gode2809d","gode2809d",7
"goe2809d","goe2809d",7
"golfer","golfer",7
"goodyear","goodyear",7
"governed","governed",7
"governors","governors",7
"gracie","gracie",7
"graded","graded",7
"graders","graders",7
"gratifying","gratifying",7
"greased","greased",7
"greasy","greasy",7
"grit","grit",7
"grossly","grossly",7
"groupon","groupon",7
"gutierrez","gutierrez",7
"gymnasium","gymnasium",7
"hairs","hairs",7
"hal","hal",7
"hamstring","hamstring",7
"handbags","handbags",7
"handcuffed","handcuffed",7
"handlers","handlers",7
"happene2809d","happene2809d",7
